"month","num","group"
164,41062295384.5675,"Seasonally Adjusted"
165,41052365792.5747,"Seasonally Adjusted"
166,41615256880.4866,"Seasonally Adjusted"
167,41527835126.8215,"Seasonally Adjusted"
168,42060719566.123,"Seasonally Adjusted"
169,42754409261.6704,"Seasonally Adjusted"
170,44805616469.352,"Seasonally Adjusted"
171,43993122206.6492,"Seasonally Adjusted"
172,44520875997.1926,"Seasonally Adjusted"
173,44047851757.0256,"Seasonally Adjusted"
174,44678524091.51,"Seasonally Adjusted"
175,45002607847.0806,"Seasonally Adjusted"
176,44846189156.304,"Seasonally Adjusted"
177,44634122356.8198,"Seasonally Adjusted"
178,44741696741.0459,"Seasonally Adjusted"
179,45415987430.1356,"Seasonally Adjusted"
180,45763188519.0644,"Seasonally Adjusted"
181,45288802134.0253,"Seasonally Adjusted"
182,48147896339.4634,"Seasonally Adjusted"
183,46908391156.3964,"Seasonally Adjusted"
184,47578728506.6258,"Seasonally Adjusted"
185,49048753346.1449,"Seasonally Adjusted"
186,48575373483.8766,"Seasonally Adjusted"
187,48409138579.4063,"Seasonally Adjusted"
188,49003294931.5223,"Seasonally Adjusted"
189,48555612032.6126,"Seasonally Adjusted"
190,48374383398.971,"Seasonally Adjusted"
191,48533562240.041,"Seasonally Adjusted"
192,48051444227.3348,"Seasonally Adjusted"
193,48365686141.9776,"Seasonally Adjusted"
194,48304134494.1687,"Seasonally Adjusted"
195,48287332813.864,"Seasonally Adjusted"
196,48556926791.0657,"Seasonally Adjusted"
197,48636852121.7602,"Seasonally Adjusted"
198,48581659037.5317,"Seasonally Adjusted"
199,49416561161.3625,"Seasonally Adjusted"
200,49455445087.0281,"Seasonally Adjusted"
201,49988122712.2672,"Seasonally Adjusted"
