"month","num","group"
93,232961.761003785,"Seasonally Adjusted"
94,218621.569041892,"Seasonally Adjusted"
95,203957.747508044,"Seasonally Adjusted"
96,185808.203070473,"Seasonally Adjusted"
97,199796.598270135,"Seasonally Adjusted"
98,185341.030206911,"Seasonally Adjusted"
99,184733.299047656,"Seasonally Adjusted"
100,161246.008322215,"Seasonally Adjusted"
101,144301.205036332,"Seasonally Adjusted"
102,130302.346424039,"Seasonally Adjusted"
103,120280.909536515,"Seasonally Adjusted"
104,116729.49490508,"Seasonally Adjusted"
105,103026.817108491,"Seasonally Adjusted"
106,94675.9658532757,"Seasonally Adjusted"
107,85066.7463254427,"Seasonally Adjusted"
108,88773.7621692342,"Seasonally Adjusted"
109,91368.7484746725,"Seasonally Adjusted"
110,83792.4771451446,"Seasonally Adjusted"
111,80931.0136589655,"Seasonally Adjusted"
112,76873.1607820912,"Seasonally Adjusted"
113,78140.8833994614,"Seasonally Adjusted"
114,77219.4223507779,"Seasonally Adjusted"
115,75751.4377312352,"Seasonally Adjusted"
116,73160.6168647769,"Seasonally Adjusted"
117,63624.2446560336,"Seasonally Adjusted"
118,63654.9905247425,"Seasonally Adjusted"
119,65134.5174304036,"Seasonally Adjusted"
120,62597.508675467,"Seasonally Adjusted"
121,63699.0255656922,"Seasonally Adjusted"
122,64719.0640336959,"Seasonally Adjusted"
123,65440.2337954584,"Seasonally Adjusted"
124,66410.6920959634,"Seasonally Adjusted"
125,64656.1392503881,"Seasonally Adjusted"
126,68111.0618868521,"Seasonally Adjusted"
127,67279.4374662576,"Seasonally Adjusted"
128,69666.5900523513,"Seasonally Adjusted"
129,71976.5747356909,"Seasonally Adjusted"
130,73840.201496847,"Seasonally Adjusted"
131,71010.1845981269,"Seasonally Adjusted"
132,68178.3704766659,"Seasonally Adjusted"
133,63974.9067648721,"Seasonally Adjusted"
134,63346.2649784767,"Seasonally Adjusted"
135,63264.2822213361,"Seasonally Adjusted"
136,63300.6044879077,"Seasonally Adjusted"
137,64622.6467702598,"Seasonally Adjusted"
138,63808.4549123232,"Seasonally Adjusted"
139,59942.9400382303,"Seasonally Adjusted"
140,61127.331629903,"Seasonally Adjusted"
141,66745.362546858,"Seasonally Adjusted"
142,67611.095384356,"Seasonally Adjusted"
143,66779.9136162169,"Seasonally Adjusted"
144,67856.8051908013,"Seasonally Adjusted"
145,68592.1850955295,"Seasonally Adjusted"
146,68522.4414705136,"Seasonally Adjusted"
147,66896.9660967721,"Seasonally Adjusted"
148,66369.5000484471,"Seasonally Adjusted"
149,66855.505198774,"Seasonally Adjusted"
150,66223.3436330921,"Seasonally Adjusted"
151,68548.6996955011,"Seasonally Adjusted"
152,69437.5459189883,"Seasonally Adjusted"
153,65482.2023542247,"Seasonally Adjusted"
154,64638.9491904099,"Seasonally Adjusted"
155,71222.8953400397,"Seasonally Adjusted"
156,73663.8242152867,"Seasonally Adjusted"
157,75642.4099062725,"Seasonally Adjusted"
158,75888.0857299552,"Seasonally Adjusted"
159,78860.8468668793,"Seasonally Adjusted"
160,78829.3872907552,"Seasonally Adjusted"
161,80768.6008692008,"Seasonally Adjusted"
162,82261.0145305984,"Seasonally Adjusted"
163,85372.9882133354,"Seasonally Adjusted"
164,84924.2469494828,"Seasonally Adjusted"
165,86401.3765792714,"Seasonally Adjusted"
166,83988.8803682164,"Seasonally Adjusted"
167,83449.980953002,"Seasonally Adjusted"
168,78525.0049189803,"Seasonally Adjusted"
169,82356.6632057306,"Seasonally Adjusted"
170,84785.3615805705,"Seasonally Adjusted"
171,89617.7866495476,"Seasonally Adjusted"
172,93396.2262039429,"Seasonally Adjusted"
173,94892.2475233042,"Seasonally Adjusted"
174,95935.9794421022,"Seasonally Adjusted"
175,100106.818963518,"Seasonally Adjusted"
176,95886.1799014146,"Seasonally Adjusted"
177,98171.7289615073,"Seasonally Adjusted"
178,99831.4124114119,"Seasonally Adjusted"
179,94699.6671778453,"Seasonally Adjusted"
180,98276.3993238131,"Seasonally Adjusted"
181,99827.7275668987,"Seasonally Adjusted"
182,104034.343369837,"Seasonally Adjusted"
183,102646.132071145,"Seasonally Adjusted"
184,103137.626433873,"Seasonally Adjusted"
185,105352.455133174,"Seasonally Adjusted"
186,109722.371467784,"Seasonally Adjusted"
187,104582.275376045,"Seasonally Adjusted"
188,110014.595812093,"Seasonally Adjusted"
189,108296.746128631,"Seasonally Adjusted"
190,109763.892380175,"Seasonally Adjusted"
191,111753.699249442,"Seasonally Adjusted"
192,113798.745052055,"Seasonally Adjusted"
193,113445.503713985,"Seasonally Adjusted"
194,107170.685681512,"Seasonally Adjusted"
195,111312.294568011,"Seasonally Adjusted"
196,113696.213194645,"Seasonally Adjusted"
197,112479.105449342,"Seasonally Adjusted"
198,111361.124350229,"Seasonally Adjusted"
199,108798.342127499,"Seasonally Adjusted"
200,112925.178877387,"Seasonally Adjusted"
201,113317.673507517,"Seasonally Adjusted"
202,109318.344270486,"Seasonally Adjusted"
203,118259.931558705,"Seasonally Adjusted"
