"month","num","group"
82,589233935205.34,"Seasonally Adjusted"
83,610006926172.77,"Seasonally Adjusted"
84,590692935925.402,"Seasonally Adjusted"
85,552367037761.867,"Seasonally Adjusted"
86,532569083339.058,"Seasonally Adjusted"
87,518523691188.826,"Seasonally Adjusted"
88,505757154805.864,"Seasonally Adjusted"
89,478005617729.772,"Seasonally Adjusted"
90,462623006905.54,"Seasonally Adjusted"
91,421347446159.022,"Seasonally Adjusted"
92,379544276770.719,"Seasonally Adjusted"
93,359542622211.464,"Seasonally Adjusted"
94,352402003093.416,"Seasonally Adjusted"
95,367475949306.557,"Seasonally Adjusted"
96,364919540177.975,"Seasonally Adjusted"
97,552345223617.646,"Seasonally Adjusted"
98,455365744088.053,"Seasonally Adjusted"
99,416168391032.876,"Seasonally Adjusted"
100,373312862284.538,"Seasonally Adjusted"
101,334148644921.906,"Seasonally Adjusted"
102,300759385269.985,"Seasonally Adjusted"
103,281631096180.131,"Seasonally Adjusted"
104,278479958501.307,"Seasonally Adjusted"
105,275636703140.326,"Seasonally Adjusted"
106,203994179385.979,"Seasonally Adjusted"
107,267141779626.761,"Seasonally Adjusted"
108,496683242052.657,"Seasonally Adjusted"
109,602851650291.066,"Seasonally Adjusted"
110,533147065997.977,"Seasonally Adjusted"
111,557436002926.743,"Seasonally Adjusted"
112,625868999293.221,"Seasonally Adjusted"
113,538923380266.837,"Seasonally Adjusted"
114,479800132373.988,"Seasonally Adjusted"
115,360055221869.28,"Seasonally Adjusted"
116,350247220440.698,"Seasonally Adjusted"
117,366955332807.662,"Seasonally Adjusted"
118,375603398652.289,"Seasonally Adjusted"
119,359704120853.441,"Seasonally Adjusted"
120,343850980263.981,"Seasonally Adjusted"
121,312333140493.856,"Seasonally Adjusted"
122,319641481005.868,"Seasonally Adjusted"
123,323624486576.242,"Seasonally Adjusted"
124,313896211926.216,"Seasonally Adjusted"
125,349867987027.899,"Seasonally Adjusted"
126,373863190600.596,"Seasonally Adjusted"
127,454486293827.278,"Seasonally Adjusted"
128,528169989263.386,"Seasonally Adjusted"
129,523326795066.301,"Seasonally Adjusted"
130,510783930030.175,"Seasonally Adjusted"
131,479036792318.947,"Seasonally Adjusted"
132,431599336262.699,"Seasonally Adjusted"
133,340160436765.504,"Seasonally Adjusted"
134,282163802170.452,"Seasonally Adjusted"
135,271558138887.865,"Seasonally Adjusted"
136,268433369105.969,"Seasonally Adjusted"
137,278193297314.74,"Seasonally Adjusted"
138,308627446843.167,"Seasonally Adjusted"
139,305184944985.179,"Seasonally Adjusted"
140,426614099404.401,"Seasonally Adjusted"
141,441264410194.907,"Seasonally Adjusted"
142,435297885760.091,"Seasonally Adjusted"
143,418033594150.018,"Seasonally Adjusted"
144,437815126408.863,"Seasonally Adjusted"
145,523586071125.527,"Seasonally Adjusted"
146,494379052104.127,"Seasonally Adjusted"
147,473809647584.651,"Seasonally Adjusted"
148,459464378881.688,"Seasonally Adjusted"
149,459579893589.992,"Seasonally Adjusted"
150,494961265724.56,"Seasonally Adjusted"
151,528169350429.847,"Seasonally Adjusted"
152,543514307273.651,"Seasonally Adjusted"
153,544200363320.545,"Seasonally Adjusted"
154,557822632651.377,"Seasonally Adjusted"
155,591628444342.968,"Seasonally Adjusted"
156,622052275283.175,"Seasonally Adjusted"
157,612825793630.223,"Seasonally Adjusted"
158,544118145711.227,"Seasonally Adjusted"
159,528424955540.238,"Seasonally Adjusted"
160,530549805210.608,"Seasonally Adjusted"
161,496063788034.826,"Seasonally Adjusted"
162,442218821686.851,"Seasonally Adjusted"
163,380894329989.828,"Seasonally Adjusted"
164,315691786916.006,"Seasonally Adjusted"
165,273330728933.419,"Seasonally Adjusted"
166,278997850830.834,"Seasonally Adjusted"
167,275216296869.064,"Seasonally Adjusted"
168,241015392573.14,"Seasonally Adjusted"
169,241794511123.404,"Seasonally Adjusted"
170,254180172565.333,"Seasonally Adjusted"
171,268549139634.955,"Seasonally Adjusted"
172,283007211513.75,"Seasonally Adjusted"
173,301469924273.292,"Seasonally Adjusted"
174,307114766986.834,"Seasonally Adjusted"
175,302916290177.869,"Seasonally Adjusted"
176,309130560229.116,"Seasonally Adjusted"
177,313497707204.73,"Seasonally Adjusted"
178,346370788591.692,"Seasonally Adjusted"
179,351724306234.408,"Seasonally Adjusted"
180,351633096878.822,"Seasonally Adjusted"
181,468437403273.299,"Seasonally Adjusted"
182,477658493672.216,"Seasonally Adjusted"
183,440382693087.672,"Seasonally Adjusted"
184,445616990688.94,"Seasonally Adjusted"
185,419339319216.287,"Seasonally Adjusted"
186,400220659704.211,"Seasonally Adjusted"
187,378477607049.006,"Seasonally Adjusted"
188,384347178425.934,"Seasonally Adjusted"
189,368192095325.145,"Seasonally Adjusted"
190,354661639966.148,"Seasonally Adjusted"
191,373685339562.873,"Seasonally Adjusted"
192,367312410383.125,"Seasonally Adjusted"
193,368889042303.719,"Seasonally Adjusted"
194,415923799300.034,"Seasonally Adjusted"
195,444752572099.838,"Seasonally Adjusted"
196,446722629753.069,"Seasonally Adjusted"
197,456838361368.989,"Seasonally Adjusted"
198,486558617912.103,"Seasonally Adjusted"
199,572000497988.647,"Seasonally Adjusted"
200,642778453948.918,"Seasonally Adjusted"
201,637962963855.41,"Seasonally Adjusted"
