"month","num","group"
145,866064,"Unadjusted"
146,1202928,"Unadjusted"
147,1259376,"Unadjusted"
148,1356384,"Unadjusted"
149,1347744,"Unadjusted"
150,1341312,"Unadjusted"
151,1437120,"Unadjusted"
152,1121040,"Unadjusted"
153,1271520,"Unadjusted"
154,1506096,"Unadjusted"
155,1408368,"Unadjusted"
156,1081632,"Unadjusted"
157,932736,"Unadjusted"
158,1227168,"Unadjusted"
159,1442544,"Unadjusted"
160,1591872,"Unadjusted"
161,1521648,"Unadjusted"
162,1647984,"Unadjusted"
163,1688880,"Unadjusted"
164,1316352,"Unadjusted"
165,1418112,"Unadjusted"
166,1639632,"Unadjusted"
167,1556976,"Unadjusted"
168,1139472,"Unadjusted"
169,987792,"Unadjusted"
170,1299024,"Unadjusted"
171,1532016,"Unadjusted"
172,1621296,"Unadjusted"
173,1603344,"Unadjusted"
174,1694592,"Unadjusted"
175,1608864,"Unadjusted"
176,1431024,"Unadjusted"
177,1533312,"Unadjusted"
178,1643520,"Unadjusted"
179,1753008,"Unadjusted"
180,1221600,"Unadjusted"
181,1049136,"Unadjusted"
182,1440432,"Unadjusted"
183,1671408,"Unadjusted"
184,1646544,"Unadjusted"
185,1789488,"Unadjusted"
186,1845312,"Unadjusted"
187,1714560,"Unadjusted"
188,1572960,"Unadjusted"
189,1647936,"Unadjusted"
190,1786416,"Unadjusted"
191,1810557.39560454,"Unadjusted"
192,1248409.85707374,"Unadjusted"
193,1253915.33816077,"Unadjusted"
194,1605405.47708691,"Unadjusted"
195,1709130.49908941,"Unadjusted"
196,1700412.39421832,"Unadjusted"
197,1823450.32247851,"Unadjusted"
198,1686758.75125632,"Unadjusted"
199,1748991.61550888,"Unadjusted"
200,1507726.2554048,"Unadjusted"
201,1460725.46317776,"Unadjusted"
60,1831157.0956185,"Seasonally Adjusted"
61,2708859.78793084,"Seasonally Adjusted"
62,1769813.80878681,"Seasonally Adjusted"
63,1769221.41449142,"Seasonally Adjusted"
64,1758358.72579434,"Seasonally Adjusted"
65,1751752.69701,"Seasonally Adjusted"
66,1713378.11064297,"Seasonally Adjusted"
67,1725959.2929063,"Seasonally Adjusted"
68,1695198.60356226,"Seasonally Adjusted"
69,1649390.05060607,"Seasonally Adjusted"
70,1598511.50307716,"Seasonally Adjusted"
71,1578571.41892485,"Seasonally Adjusted"
72,1910057.08005776,"Seasonally Adjusted"
73,1867324.74054862,"Seasonally Adjusted"
74,1763217.5318352,"Seasonally Adjusted"
75,1756881.26009214,"Seasonally Adjusted"
76,1717066.7220727,"Seasonally Adjusted"
77,1688133.31286678,"Seasonally Adjusted"
78,1702997.59619204,"Seasonally Adjusted"
79,1634112.34209757,"Seasonally Adjusted"
80,1638880.04584214,"Seasonally Adjusted"
81,1612271.93772437,"Seasonally Adjusted"
82,2010147.22642155,"Seasonally Adjusted"
83,1941402.18071532,"Seasonally Adjusted"
84,2645494.48335436,"Seasonally Adjusted"
85,1835965.23116738,"Seasonally Adjusted"
86,1718678.17164671,"Seasonally Adjusted"
87,1702364.48134471,"Seasonally Adjusted"
88,1693622.22742351,"Seasonally Adjusted"
89,1653891.13906952,"Seasonally Adjusted"
90,1621029.86705175,"Seasonally Adjusted"
