"month","num","group"
158,4031712,"Unadjusted"
159,3885168,"Unadjusted"
160,4271184,"Unadjusted"
161,3930576,"Unadjusted"
162,4048272,"Unadjusted"
163,4228080,"Unadjusted"
164,3826128,"Unadjusted"
165,3902784,"Unadjusted"
166,5282352,"Unadjusted"
167,5695248,"Unadjusted"
168,2911968,"Unadjusted"
169,3085152,"Unadjusted"
170,3806112,"Unadjusted"
171,3828960,"Unadjusted"
172,4087200,"Unadjusted"
173,3984912,"Unadjusted"
174,4018992,"Unadjusted"
175,4376208,"Unadjusted"
176,3828384,"Unadjusted"
177,4173792,"Unadjusted"
178,5669952,"Unadjusted"
179,5622000,"Unadjusted"
180,3195360,"Unadjusted"
181,3158016,"Unadjusted"
182,3964656,"Unadjusted"
183,3988848,"Unadjusted"
184,4462656,"Unadjusted"
185,3946320,"Unadjusted"
186,3998400,"Unadjusted"
187,4098912,"Unadjusted"
188,3843984,"Unadjusted"
189,3933744,"Unadjusted"
190,5511792,"Unadjusted"
191,5536685.0829141,"Unadjusted"
192,3274487.4775684,"Unadjusted"
193,3459870.62987679,"Unadjusted"
194,3903668.64395801,"Unadjusted"
195,4056778.27465523,"Unadjusted"
196,4327650.68944476,"Unadjusted"
197,3893614.55601075,"Unadjusted"
198,4098529.83369002,"Unadjusted"
199,4232023.65815069,"Unadjusted"
200,3905282.40530884,"Unadjusted"
201,4191898.39085454,"Unadjusted"
60,9317445.92867512,"Seasonally Adjusted"
61,5836938.6730138,"Seasonally Adjusted"
62,5555566.83693947,"Seasonally Adjusted"
63,5204848.06096084,"Seasonally Adjusted"
64,5031109.418966,"Seasonally Adjusted"
65,4738179.25984757,"Seasonally Adjusted"
66,4605497.45903872,"Seasonally Adjusted"
67,4638137.44667268,"Seasonally Adjusted"
68,4677380.36243095,"Seasonally Adjusted"
69,5106315.69826427,"Seasonally Adjusted"
70,4644876.65081525,"Seasonally Adjusted"
71,4862029.12970374,"Seasonally Adjusted"
72,5149444.13647075,"Seasonally Adjusted"
73,4779090.75774316,"Seasonally Adjusted"
74,4807818.34464157,"Seasonally Adjusted"
75,5079041.61526138,"Seasonally Adjusted"
76,4764895.95021239,"Seasonally Adjusted"
77,4844551.74174457,"Seasonally Adjusted"
78,4662128.39999643,"Seasonally Adjusted"
79,4623934.59231308,"Seasonally Adjusted"
80,5002381.30779419,"Seasonally Adjusted"
81,4763207.42733343,"Seasonally Adjusted"
82,4744607.45803629,"Seasonally Adjusted"
83,4703441.07128372,"Seasonally Adjusted"
84,4547110.23783521,"Seasonally Adjusted"
85,4588380.79829738,"Seasonally Adjusted"
86,4799818.0496995,"Seasonally Adjusted"
87,4620604.44874498,"Seasonally Adjusted"
88,4633498.35276494,"Seasonally Adjusted"
89,5154226.85458134,"Seasonally Adjusted"
90,4800662.49130705,"Seasonally Adjusted"
91,4789332.22041111,"Seasonally Adjusted"
92,4432649.28704082,"Seasonally Adjusted"
93,4410884.87186696,"Seasonally Adjusted"
94,4358703.8356871,"Seasonally Adjusted"
95,4175524.98964023,"Seasonally Adjusted"
96,4214165.3895947,"Seasonally Adjusted"
97,4280147.01831667,"Seasonally Adjusted"
98,4041271.21094287,"Seasonally Adjusted"
99,4068925.25701122,"Seasonally Adjusted"
100,4116903.43077274,"Seasonally Adjusted"
101,4048813.73029138,"Seasonally Adjusted"
102,4030945.06881918,"Seasonally Adjusted"
103,4174820.57669572,"Seasonally Adjusted"
104,3791558.00684325,"Seasonally Adjusted"
105,4208973.9536032,"Seasonally Adjusted"
106,3632976.93180551,"Seasonally Adjusted"
107,3821804.49088706,"Seasonally Adjusted"
108,3813298.28742684,"Seasonally Adjusted"
109,3745684.34698372,"Seasonally Adjusted"
110,3693172.16038224,"Seasonally Adjusted"
111,3712886.37590966,"Seasonally Adjusted"
112,3741072.27820577,"Seasonally Adjusted"
113,3681044.29227928,"Seasonally Adjusted"
114,3662446.32729754,"Seasonally Adjusted"
115,3559145.30528953,"Seasonally Adjusted"
116,3732292.97329973,"Seasonally Adjusted"
117,3582589.72469558,"Seasonally Adjusted"
118,3545373.72394435,"Seasonally Adjusted"
119,3698826.60589135,"Seasonally Adjusted"
120,3501156.16031053,"Seasonally Adjusted"
121,3307042.25846452,"Seasonally Adjusted"
122,3312666.65310238,"Seasonally Adjusted"
123,3225090.11047478,"Seasonally Adjusted"
124,3287551.23382317,"Seasonally Adjusted"
125,3220631.71623069,"Seasonally Adjusted"
126,3238675.84010438,"Seasonally Adjusted"
127,3226712.70461657,"Seasonally Adjusted"
128,3358503.6958046,"Seasonally Adjusted"
129,3468843.97181178,"Seasonally Adjusted"
130,3417245.72800107,"Seasonally Adjusted"
131,3431146.37424964,"Seasonally Adjusted"
132,3372209.33637832,"Seasonally Adjusted"
133,3695055.07404462,"Seasonally Adjusted"
134,3483466.28837928,"Seasonally Adjusted"
135,3601743.89942619,"Seasonally Adjusted"
136,3451953.53079996,"Seasonally Adjusted"
137,3598968.96292369,"Seasonally Adjusted"
138,3532517.11523684,"Seasonally Adjusted"
139,3534876.68012586,"Seasonally Adjusted"
140,3632447.32670904,"Seasonally Adjusted"
141,3472565.40248733,"Seasonally Adjusted"
142,3513103.45686009,"Seasonally Adjusted"
143,3518919.90549339,"Seasonally Adjusted"
144,3536548.59259135,"Seasonally Adjusted"
145,3739411.39654899,"Seasonally Adjusted"
146,3665684.6547876,"Seasonally Adjusted"
147,4444035.91610542,"Seasonally Adjusted"
148,3545600.38140883,"Seasonally Adjusted"
149,3549467.81272402,"Seasonally Adjusted"
150,7204672.45389007,"Seasonally Adjusted"
151,3658302.14095076,"Seasonally Adjusted"
152,3687708.29962461,"Seasonally Adjusted"
153,3762331.40556168,"Seasonally Adjusted"
154,3970240.56876475,"Seasonally Adjusted"
155,4092909.11265629,"Seasonally Adjusted"
156,4207698.46291598,"Seasonally Adjusted"
157,5440377.70392115,"Seasonally Adjusted"
158,4174459.55973043,"Seasonally Adjusted"
159,4109479.83855395,"Seasonally Adjusted"
160,4215194.08027193,"Seasonally Adjusted"
161,4086705.42946081,"Seasonally Adjusted"
162,4220896.43604469,"Seasonally Adjusted"
163,4190770.78852842,"Seasonally Adjusted"
164,4059217.83199498,"Seasonally Adjusted"
165,4056544.61583428,"Seasonally Adjusted"
166,3999027.20710303,"Seasonally Adjusted"
167,4136340.98132054,"Seasonally Adjusted"
168,3881209.87221375,"Seasonally Adjusted"
169,3926880.14555758,"Seasonally Adjusted"
170,3951924.39846033,"Seasonally Adjusted"
171,4040822.83727834,"Seasonally Adjusted"
172,3973637.79337437,"Seasonally Adjusted"
173,4195180.48158366,"Seasonally Adjusted"
174,4180272.75583344,"Seasonally Adjusted"
175,4264543.96202822,"Seasonally Adjusted"
176,4133643.8117333,"Seasonally Adjusted"
177,4352280.51505391,"Seasonally Adjusted"
178,4234914.08551213,"Seasonally Adjusted"
179,4152434.79854371,"Seasonally Adjusted"
180,4196337.87013382,"Seasonally Adjusted"
181,4011332.13709642,"Seasonally Adjusted"
182,4180337.83711377,"Seasonally Adjusted"
183,4201487.38460681,"Seasonally Adjusted"
184,4275098.31316329,"Seasonally Adjusted"
185,4201092.14056006,"Seasonally Adjusted"
186,4157931.71388346,"Seasonally Adjusted"
187,3986809.62078704,"Seasonally Adjusted"
188,4163433.18185984,"Seasonally Adjusted"
189,4044928.40183228,"Seasonally Adjusted"
190,4168708.85692834,"Seasonally Adjusted"
191,4104375.21204193,"Seasonally Adjusted"
192,4243060.56762917,"Seasonally Adjusted"
193,4253571.66197505,"Seasonally Adjusted"
194,4178832.16902906,"Seasonally Adjusted"
195,4212230.6095614,"Seasonally Adjusted"
196,4187936.94854899,"Seasonally Adjusted"
197,4137190.72387964,"Seasonally Adjusted"
198,4159134.4615402,"Seasonally Adjusted"
199,4225860.57352818,"Seasonally Adjusted"
200,4224993.18421005,"Seasonally Adjusted"
201,4256110.77538583,"Seasonally Adjusted"
