"month","num","group"
157,20868363240,"Unadjusted"
158,23642474760,"Unadjusted"
159,23536374312,"Unadjusted"
160,23245232640,"Unadjusted"
161,22782685296,"Unadjusted"
162,24648896728,"Unadjusted"
163,25871151096,"Unadjusted"
164,25058203896,"Unadjusted"
165,27086213544,"Unadjusted"
166,28807591632,"Unadjusted"
167,29069104584,"Unadjusted"
168,27224636736,"Unadjusted"
169,24718184800,"Unadjusted"
170,27695103648,"Unadjusted"
171,28817414088,"Unadjusted"
172,28682399712,"Unadjusted"
173,27565640760,"Unadjusted"
174,30807991896,"Unadjusted"
175,28645178712,"Unadjusted"
176,27262322392,"Unadjusted"
177,27892222152,"Unadjusted"
178,29432320872,"Unadjusted"
179,29306017488,"Unadjusted"
180,27843254448,"Unadjusted"
181,25244679648,"Unadjusted"
182,31530925800,"Unadjusted"
183,31828043136,"Unadjusted"
184,31191297992,"Unadjusted"
185,32106339696,"Unadjusted"
186,32844999960,"Unadjusted"
187,32675431608,"Unadjusted"
188,31992294576,"Unadjusted"
189,35298609456,"Unadjusted"
190,34969893816,"Unadjusted"
191,33074281550.4437,"Unadjusted"
192,31248706212.25,"Unadjusted"
193,31029614429.3871,"Unadjusted"
194,35626373780.8675,"Unadjusted"
195,34084376776.6788,"Unadjusted"
196,35800418670.1719,"Unadjusted"
197,37684051563.5516,"Unadjusted"
198,38148156029.0464,"Unadjusted"
199,37306370435.5101,"Unadjusted"
200,35617406531.8228,"Unadjusted"
201,34656881640.2264,"Unadjusted"
60,36958903584.7884,"Seasonally Adjusted"
61,37235842503.6491,"Seasonally Adjusted"
62,37912630573.7213,"Seasonally Adjusted"
63,37398576721.9921,"Seasonally Adjusted"
64,37669092904.141,"Seasonally Adjusted"
65,37673747372.921,"Seasonally Adjusted"
66,36480968231.0373,"Seasonally Adjusted"
67,40625698012.267,"Seasonally Adjusted"
68,44758909655.2648,"Seasonally Adjusted"
69,37208067400.2033,"Seasonally Adjusted"
70,37736201740.2037,"Seasonally Adjusted"
71,34165038916.3441,"Seasonally Adjusted"
72,36811265592.4417,"Seasonally Adjusted"
73,44337338645.3629,"Seasonally Adjusted"
74,36142182193.8816,"Seasonally Adjusted"
75,36012697977.2156,"Seasonally Adjusted"
76,36991291785.0651,"Seasonally Adjusted"
77,36942351351.056,"Seasonally Adjusted"
78,37483416848.183,"Seasonally Adjusted"
79,38970723479.5688,"Seasonally Adjusted"
80,44460495337.0071,"Seasonally Adjusted"
81,38613430869.0533,"Seasonally Adjusted"
82,38153217981.6727,"Seasonally Adjusted"
83,39991600000.004,"Seasonally Adjusted"
84,40231500655.7469,"Seasonally Adjusted"
85,44412668541.1952,"Seasonally Adjusted"
86,40715032408.2258,"Seasonally Adjusted"
87,40681931951.1061,"Seasonally Adjusted"
88,38267626859.8306,"Seasonally Adjusted"
89,38403517279.0328,"Seasonally Adjusted"
90,38207717934.1361,"Seasonally Adjusted"
91,36765115401.2365,"Seasonally Adjusted"
92,37781610677.6548,"Seasonally Adjusted"
93,38664374768.6396,"Seasonally Adjusted"
94,37174989390.6743,"Seasonally Adjusted"
95,38800408710.3767,"Seasonally Adjusted"
96,37839015178.6685,"Seasonally Adjusted"
97,35730447753.6578,"Seasonally Adjusted"
98,35565526674.0306,"Seasonally Adjusted"
99,34710733599.9712,"Seasonally Adjusted"
100,34674479563.0778,"Seasonally Adjusted"
101,36216529796.7606,"Seasonally Adjusted"
102,42988541851.548,"Seasonally Adjusted"
103,31687898135.6195,"Seasonally Adjusted"
104,30324370232.0033,"Seasonally Adjusted"
105,27189444974.8043,"Seasonally Adjusted"
106,24976365506.8014,"Seasonally Adjusted"
107,21796024219.6099,"Seasonally Adjusted"
108,20569995287.5173,"Seasonally Adjusted"
109,19699051968.8896,"Seasonally Adjusted"
110,18889620235.1596,"Seasonally Adjusted"
111,18373365266.2333,"Seasonally Adjusted"
112,17804717578.2815,"Seasonally Adjusted"
113,17235003029.4418,"Seasonally Adjusted"
114,16193284459.9669,"Seasonally Adjusted"
115,15977009251.1676,"Seasonally Adjusted"
116,15194199838.7517,"Seasonally Adjusted"
117,15818604020.1108,"Seasonally Adjusted"
118,16100395342.5853,"Seasonally Adjusted"
119,15749268116.1758,"Seasonally Adjusted"
120,16919517435.1506,"Seasonally Adjusted"
121,15905981887.2078,"Seasonally Adjusted"
122,16196416037.357,"Seasonally Adjusted"
123,16545643259.0272,"Seasonally Adjusted"
124,16789128626.8255,"Seasonally Adjusted"
125,17176997075.1958,"Seasonally Adjusted"
126,17603655962.3697,"Seasonally Adjusted"
127,17704528202.536,"Seasonally Adjusted"
128,17648759156.9256,"Seasonally Adjusted"
129,18621256300.3716,"Seasonally Adjusted"
130,19560459098.0337,"Seasonally Adjusted"
131,20165061405.2136,"Seasonally Adjusted"
132,19626312130.3649,"Seasonally Adjusted"
133,20277917654.3393,"Seasonally Adjusted"
134,20869178526.107,"Seasonally Adjusted"
135,19009851731.0279,"Seasonally Adjusted"
136,20421968719.2773,"Seasonally Adjusted"
137,20797925890.0874,"Seasonally Adjusted"
138,20561714836.3006,"Seasonally Adjusted"
139,21948490042.0545,"Seasonally Adjusted"
140,22960509352.9464,"Seasonally Adjusted"
141,22419065417.7337,"Seasonally Adjusted"
142,22193493810.8931,"Seasonally Adjusted"
143,22450834322.547,"Seasonally Adjusted"
144,22254524375.0138,"Seasonally Adjusted"
145,22316487813.3209,"Seasonally Adjusted"
146,22065878534.8531,"Seasonally Adjusted"
147,22125541482.7328,"Seasonally Adjusted"
148,22470947784.7306,"Seasonally Adjusted"
149,21515351046.8932,"Seasonally Adjusted"
150,21293319241.2645,"Seasonally Adjusted"
151,21324941037.8045,"Seasonally Adjusted"
152,22020072632.8423,"Seasonally Adjusted"
153,22468472432.3565,"Seasonally Adjusted"
154,22423366292.3238,"Seasonally Adjusted"
155,22668482749.0056,"Seasonally Adjusted"
156,23024435946.5393,"Seasonally Adjusted"
157,23607601717.2526,"Seasonally Adjusted"
158,23587027598.3383,"Seasonally Adjusted"
159,23249240976.0742,"Seasonally Adjusted"
160,22605450479.6105,"Seasonally Adjusted"
161,23644316897.0225,"Seasonally Adjusted"
162,24148703744.1042,"Seasonally Adjusted"
163,25160440989.2733,"Seasonally Adjusted"
164,25695318385.9151,"Seasonally Adjusted"
165,26279333895.0631,"Seasonally Adjusted"
166,27105447330.1565,"Seasonally Adjusted"
167,28217764795.3841,"Seasonally Adjusted"
168,28566553848.716,"Seasonally Adjusted"
169,27955614132.4924,"Seasonally Adjusted"
170,27548208851.1028,"Seasonally Adjusted"
171,28466795322.9029,"Seasonally Adjusted"
172,28269216991.8385,"Seasonally Adjusted"
173,28073583494.6651,"Seasonally Adjusted"
174,30011275656.2648,"Seasonally Adjusted"
175,28214162592.3045,"Seasonally Adjusted"
176,27598946882.3105,"Seasonally Adjusted"
177,27234913566.9917,"Seasonally Adjusted"
178,28219216985.4064,"Seasonally Adjusted"
179,28223470296.8795,"Seasonally Adjusted"
180,29482420986.3681,"Seasonally Adjusted"
181,28648744352.0592,"Seasonally Adjusted"
182,30931734714.0131,"Seasonally Adjusted"
183,31434618810.4783,"Seasonally Adjusted"
184,31131599993.6482,"Seasonally Adjusted"
185,32033901690.912,"Seasonally Adjusted"
186,31712745320.4456,"Seasonally Adjusted"
187,32145683044.0565,"Seasonally Adjusted"
188,32416652570.6224,"Seasonally Adjusted"
189,35101116684.7155,"Seasonally Adjusted"
190,33234603124.5497,"Seasonally Adjusted"
191,32042948054.3466,"Seasonally Adjusted"
192,33518721318.3992,"Seasonally Adjusted"
193,33987285385.4871,"Seasonally Adjusted"
194,34434194834.3379,"Seasonally Adjusted"
195,34097146258.1811,"Seasonally Adjusted"
196,35311394737.459,"Seasonally Adjusted"
197,37339448345.6489,"Seasonally Adjusted"
198,37541847268.7996,"Seasonally Adjusted"
199,35750449627.8165,"Seasonally Adjusted"
200,36096965656.6848,"Seasonally Adjusted"
201,35003890563.3043,"Seasonally Adjusted"
