"month","num","group"
164,3851808,"Unadjusted"
165,3755952,"Unadjusted"
166,3645072,"Unadjusted"
167,3624528,"Unadjusted"
168,3472224,"Unadjusted"
169,3779376,"Unadjusted"
170,4545024,"Unadjusted"
171,4223664,"Unadjusted"
172,4517376,"Unadjusted"
173,4200864,"Unadjusted"
174,4522080,"Unadjusted"
175,4573824,"Unadjusted"
176,4174320,"Unadjusted"
177,3972960,"Unadjusted"
178,3725088,"Unadjusted"
179,3880464,"Unadjusted"
180,3718608,"Unadjusted"
181,3866784,"Unadjusted"
182,4632576,"Unadjusted"
183,4326864,"Unadjusted"
184,4605312,"Unadjusted"
185,4529760,"Unadjusted"
186,4732704,"Unadjusted"
187,4784976,"Unadjusted"
188,4295472,"Unadjusted"
189,4150128,"Unadjusted"
190,3877488,"Unadjusted"
191,3996830.18942587,"Unadjusted"
192,3719961.23936947,"Unadjusted"
193,4234372.08670062,"Unadjusted"
194,4617868.99585662,"Unadjusted"
195,4342226.07879803,"Unadjusted"
196,4551766.73667952,"Unadjusted"
197,4375829.35426625,"Unadjusted"
198,4534709.29940747,"Unadjusted"
199,4741575.73985354,"Unadjusted"
200,4242522.28076669,"Unadjusted"
201,4089883.53887995,"Unadjusted"
60,3648189.01302732,"Seasonally Adjusted"
61,3693627.67998219,"Seasonally Adjusted"
62,3643785.28940872,"Seasonally Adjusted"
63,3606386.23178016,"Seasonally Adjusted"
64,3614988.63267439,"Seasonally Adjusted"
65,3889475.51464154,"Seasonally Adjusted"
66,3927659.67692961,"Seasonally Adjusted"
67,3651596.48882513,"Seasonally Adjusted"
68,3532496.82041094,"Seasonally Adjusted"
69,3365431.3388288,"Seasonally Adjusted"
70,3483969.3170327,"Seasonally Adjusted"
71,3513766.53104743,"Seasonally Adjusted"
72,3657937.5708081,"Seasonally Adjusted"
73,3562648.73733129,"Seasonally Adjusted"
74,3574750.12117144,"Seasonally Adjusted"
75,3600081.74053002,"Seasonally Adjusted"
76,3638962.67196559,"Seasonally Adjusted"
77,3705981.0339677,"Seasonally Adjusted"
78,3739789.59965086,"Seasonally Adjusted"
79,3696385.66045509,"Seasonally Adjusted"
80,3702015.43160178,"Seasonally Adjusted"
81,3672796.77120614,"Seasonally Adjusted"
82,3682243.92462406,"Seasonally Adjusted"
83,3664056.69606176,"Seasonally Adjusted"
84,3630222.84326644,"Seasonally Adjusted"
