"month","yoy","group"
60,NA,"Deep Subprime"
61,NA,"Deep Subprime"
62,NA,"Deep Subprime"
63,NA,"Deep Subprime"
64,NA,"Deep Subprime"
65,NA,"Deep Subprime"
66,NA,"Deep Subprime"
67,NA,"Deep Subprime"
68,NA,"Deep Subprime"
69,NA,"Deep Subprime"
70,NA,"Deep Subprime"
71,NA,"Deep Subprime"
72,0.0232355756825711,"Deep Subprime"
73,0.950164434978863,"Deep Subprime"
74,0.427237149667943,"Deep Subprime"
75,0.0751517395911561,"Deep Subprime"
76,0.107729376504072,"Deep Subprime"
77,0.368640828398323,"Deep Subprime"
78,0.286856599125014,"Deep Subprime"
79,-0.460154086185349,"Deep Subprime"
80,0.338689115198934,"Deep Subprime"
81,0.3580049350866,"Deep Subprime"
82,-0.13664911649923,"Deep Subprime"
83,0.155017887326255,"Deep Subprime"
84,-0.0340827371138153,"Deep Subprime"
85,0.371174763535879,"Deep Subprime"
86,0.0335596659405912,"Deep Subprime"
87,0.308859680539791,"Deep Subprime"
88,-0.0401720326311005,"Deep Subprime"
89,-0.139070633916842,"Deep Subprime"
90,0.0442504502996999,"Deep Subprime"
91,-0.0980374949752463,"Deep Subprime"
92,0.383160279315568,"Deep Subprime"
93,-0.483525769670789,"Deep Subprime"
94,-0.466738295624334,"Deep Subprime"
95,-0.559571993792564,"Deep Subprime"
96,-0.583617771285644,"Deep Subprime"
97,-0.728084634460361,"Deep Subprime"
98,-0.549490301365973,"Deep Subprime"
99,-0.742426448416737,"Deep Subprime"
100,-0.594498638102355,"Deep Subprime"
101,-0.770948151344818,"Deep Subprime"
102,-0.700438791821353,"Deep Subprime"
103,-0.806087426328332,"Deep Subprime"
104,-0.794456164622933,"Deep Subprime"
105,-0.782351127539149,"Deep Subprime"
106,-0.498216708506991,"Deep Subprime"
107,-0.354976787398539,"Deep Subprime"
108,-0.754741544247797,"Deep Subprime"
109,-0.19303068823137,"Deep Subprime"
110,-0.592501862357458,"Deep Subprime"
111,-0.552296664291174,"Deep Subprime"
112,-0.848922291003835,"Deep Subprime"
113,-0.572512789882359,"Deep Subprime"
114,-0.704925635549599,"Deep Subprime"
115,0.436916460496196,"Deep Subprime"
116,-0.919931287149785,"Deep Subprime"
117,0.444621921049801,"Deep Subprime"
118,-0.93580163960084,"Deep Subprime"
119,-0.861036074756423,"Deep Subprime"
120,-0.68829157753163,"Deep Subprime"
121,-0.696975164407811,"Deep Subprime"
122,0.135300979561834,"Deep Subprime"
123,-0.0383751280272243,"Deep Subprime"
124,2.16875302663438,"Deep Subprime"
125,-0.191434429341636,"Deep Subprime"
126,0.788290745779582,"Deep Subprime"
127,-0.00634159999485073,"Deep Subprime"
128,0.0895123482934381,"Deep Subprime"
129,-0.586021525391548,"Deep Subprime"
130,5.39924549715222,"Deep Subprime"
131,-0.0480822004084828,"Deep Subprime"
132,2.22968415417559,"Deep Subprime"
133,0.807609142473718,"Deep Subprime"
134,-0.751921290431551,"Deep Subprime"
135,-0.711640166193429,"Deep Subprime"
136,-0.588429695230745,"Deep Subprime"
137,-0.0949812171299774,"Deep Subprime"
138,-0.312402691547027,"Deep Subprime"
139,-0.730772407293149,"Deep Subprime"
140,-0.472520107238606,"Deep Subprime"
141,0.907780575539568,"Deep Subprime"
142,-0.68799520497894,"Deep Subprime"
143,0.874308830896322,"Deep Subprime"
144,-0.0430810286670921,"Deep Subprime"
145,-0.768347627448781,"Deep Subprime"
146,-0.161702127659574,"Deep Subprime"
147,0.0246808510638299,"Deep Subprime"
148,-0.464033084549404,"Deep Subprime"
149,0.00807127795580209,"Deep Subprime"
150,-0.835097401603934,"Deep Subprime"
