"state","value"
1,0.452523053582375
2,0.719070686512644
4,0.811407301055992
5,-0.0376829197893359
6,1.04318029764167
8,1.13189899938156
9,0.514702331289808
10,0.823834534030396
11,0.496583826046123
12,0.487488217007702
13,0.578596799348288
15,0.989346254218739
16,0.899134379155811
17,0.519253181871156
18,0.528136535302432
19,0.386197449501696
20,0.382959145594636
21,0.749717891765886
22,0.277735621553604
23,0.676466295107917
24,0.623383099162845
25,0.492408354875281
26,0.561453288835559
27,0.483148664963105
28,0.919956781705131
29,0.650568415352997
30,0.167844250227763
31,1.07089058329302
32,0.557328241279651
33,0.539129740692591
34,0.700528574419094
35,0.317231582785641
36,0.409047465316573
37,0.615377006042103
38,0.684393760238347
39,0.323908645727667
40,0.529931257817199
41,0.748891526147985
42,0.586779547776508
44,0.264976152587029
45,0.429235353691442
46,0.328978667483389
47,0.946339944871467
48,0.80849547233804
49,0.926589819790076
50,-0.0782712323319035
51,0.841407290697292
53,1.02745356128247
54,-0.119571432666052
55,0.792105999673449
56,0.053811955650946
