"month","num","group"
86,7459363.55783072,"Seasonally Adjusted"
87,7547763.49738969,"Seasonally Adjusted"
88,7375851.63591931,"Seasonally Adjusted"
89,7338430.28107589,"Seasonally Adjusted"
90,7330513.79841031,"Seasonally Adjusted"
91,7211835.66391814,"Seasonally Adjusted"
92,7062320.64265546,"Seasonally Adjusted"
93,7385313.55717775,"Seasonally Adjusted"
94,6847873.53157364,"Seasonally Adjusted"
95,6985757.92935116,"Seasonally Adjusted"
96,7006138.95204044,"Seasonally Adjusted"
97,6690666.99972582,"Seasonally Adjusted"
98,6573660.83545875,"Seasonally Adjusted"
99,6538669.83942463,"Seasonally Adjusted"
100,6484496.66316006,"Seasonally Adjusted"
101,6389552.49929815,"Seasonally Adjusted"
102,6961508.41261751,"Seasonally Adjusted"
103,5851390.64551234,"Seasonally Adjusted"
104,5609924.30647869,"Seasonally Adjusted"
105,5163500.78769197,"Seasonally Adjusted"
106,4921323.16130367,"Seasonally Adjusted"
107,4447904.66357251,"Seasonally Adjusted"
108,4104816.72198143,"Seasonally Adjusted"
109,3915192.51717888,"Seasonally Adjusted"
110,3827819.54266718,"Seasonally Adjusted"
111,3759842.47164991,"Seasonally Adjusted"
112,3724265.53301825,"Seasonally Adjusted"
113,3515979.17392352,"Seasonally Adjusted"
114,3466623.88363326,"Seasonally Adjusted"
115,3381248.23709719,"Seasonally Adjusted"
116,3318978.44366918,"Seasonally Adjusted"
117,3552777.34813262,"Seasonally Adjusted"
118,3610163.04937123,"Seasonally Adjusted"
119,3627579.84051463,"Seasonally Adjusted"
120,3773442.0852627,"Seasonally Adjusted"
121,3428298.70731635,"Seasonally Adjusted"
122,3412782.82792553,"Seasonally Adjusted"
123,3576281.26759926,"Seasonally Adjusted"
124,3528708.19401162,"Seasonally Adjusted"
125,3639612.09174541,"Seasonally Adjusted"
126,3728764.10292064,"Seasonally Adjusted"
127,3745578.24786562,"Seasonally Adjusted"
128,3786959.55506623,"Seasonally Adjusted"
129,3781998.4216147,"Seasonally Adjusted"
130,3911532.0813278,"Seasonally Adjusted"
131,3984683.2356098,"Seasonally Adjusted"
132,4080316.81985637,"Seasonally Adjusted"
133,4092288.25251396,"Seasonally Adjusted"
134,4235455.8303692,"Seasonally Adjusted"
135,4059154.46987257,"Seasonally Adjusted"
136,4332166.2649746,"Seasonally Adjusted"
137,4289568.31423115,"Seasonally Adjusted"
138,4299947.27908343,"Seasonally Adjusted"
139,4492232.06685549,"Seasonally Adjusted"
140,4442850.28505611,"Seasonally Adjusted"
141,4502591.10382592,"Seasonally Adjusted"
142,4597391.24716977,"Seasonally Adjusted"
143,4344886.11186658,"Seasonally Adjusted"
144,4325057.3340873,"Seasonally Adjusted"
145,4429878.34403816,"Seasonally Adjusted"
146,4328961.0811518,"Seasonally Adjusted"
147,4262079.87896311,"Seasonally Adjusted"
148,4232757.199587,"Seasonally Adjusted"
149,4264476.2746738,"Seasonally Adjusted"
150,4236798.46476125,"Seasonally Adjusted"
151,4270305.33410474,"Seasonally Adjusted"
152,4284394.86542235,"Seasonally Adjusted"
153,4292559.96146379,"Seasonally Adjusted"
154,4318520.64162454,"Seasonally Adjusted"
155,4432013.75161361,"Seasonally Adjusted"
156,4379012.89243224,"Seasonally Adjusted"
157,4420979.71969158,"Seasonally Adjusted"
158,4421032.10313673,"Seasonally Adjusted"
159,4375748.71087854,"Seasonally Adjusted"
160,4384316.43644091,"Seasonally Adjusted"
161,4409776.01773247,"Seasonally Adjusted"
162,4481089.22832833,"Seasonally Adjusted"
163,4565486.66603324,"Seasonally Adjusted"
164,4760174.20179071,"Seasonally Adjusted"
165,4834706.87247798,"Seasonally Adjusted"
166,4930436.49879658,"Seasonally Adjusted"
167,5017992.2088681,"Seasonally Adjusted"
168,5005241.31169936,"Seasonally Adjusted"
169,4976478.62172068,"Seasonally Adjusted"
170,4986733.37656639,"Seasonally Adjusted"
171,5128647.27818828,"Seasonally Adjusted"
172,5132047.05130115,"Seasonally Adjusted"
173,4865436.90030251,"Seasonally Adjusted"
174,5397987.19942262,"Seasonally Adjusted"
175,5014118.55835241,"Seasonally Adjusted"
176,4944400.87545017,"Seasonally Adjusted"
177,4912514.17582212,"Seasonally Adjusted"
178,4983298.18075313,"Seasonally Adjusted"
179,5080514.07057881,"Seasonally Adjusted"
180,5291060.19873499,"Seasonally Adjusted"
181,5243235.19025573,"Seasonally Adjusted"
182,5353112.88442396,"Seasonally Adjusted"
183,5428591.68522267,"Seasonally Adjusted"
184,5321305.47848639,"Seasonally Adjusted"
185,5440536.87477563,"Seasonally Adjusted"
186,5480584.22644599,"Seasonally Adjusted"
187,5510819.41376618,"Seasonally Adjusted"
188,5613273.51334412,"Seasonally Adjusted"
189,6017152.44173607,"Seasonally Adjusted"
190,5756530.59124395,"Seasonally Adjusted"
191,5494678.26705273,"Seasonally Adjusted"
192,5751815.00365052,"Seasonally Adjusted"
193,5905786.08665242,"Seasonally Adjusted"
194,5899707.38170777,"Seasonally Adjusted"
195,5880097.58823158,"Seasonally Adjusted"
196,6280928.40476033,"Seasonally Adjusted"
197,6064439.03600351,"Seasonally Adjusted"
198,6538370.19531789,"Seasonally Adjusted"
199,5896071.38205156,"Seasonally Adjusted"
200,5778357.07842014,"Seasonally Adjusted"
201,5683833.31517823,"Seasonally Adjusted"
