"state","value"
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
1,0.2
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
4,-0.0439988516656562
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
5,-0.106921250218381
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
6,0.122047242151165
