"month","volume","group","seasonal"
176,3604215024,"Deep Subprime","Unadjusted"
177,2645521248,"Deep Subprime","Unadjusted"
178,1835332896,"Deep Subprime","Unadjusted"
179,2443032048,"Deep Subprime","Unadjusted"
180,2091885456,"Deep Subprime","Unadjusted"
181,2046527904,"Deep Subprime","Unadjusted"
182,2220258960,"Deep Subprime","Unadjusted"
183,2038952784,"Deep Subprime","Unadjusted"
184,2060298864,"Deep Subprime","Unadjusted"
185,1969511616,"Deep Subprime","Unadjusted"
186,2021569680,"Deep Subprime","Unadjusted"
187,2989816224,"Deep Subprime","Unadjusted"
188,3374628336,"Deep Subprime","Unadjusted"
189,2413047264,"Deep Subprime","Unadjusted"
190,1625541312,"Deep Subprime","Unadjusted"
191,2114181694.56842,"Deep Subprime","Unadjusted"
192,1896037935.14347,"Deep Subprime","Unadjusted"
193,1903266804.06659,"Deep Subprime","Unadjusted"
194,2162355434.87456,"Deep Subprime","Unadjusted"
195,1705608919.41661,"Deep Subprime","Unadjusted"
196,1992451958.16449,"Deep Subprime","Unadjusted"
197,1943908074.0428,"Deep Subprime","Unadjusted"
198,1697601981.42317,"Deep Subprime","Unadjusted"
199,3227900243.56521,"Deep Subprime","Unadjusted"
200,3791853808.97908,"Deep Subprime","Unadjusted"
201,2637440694.63903,"Deep Subprime","Unadjusted"
60,930147552,"Subprime","Unadjusted"
61,750850272,"Subprime","Unadjusted"
62,855361152,"Subprime","Unadjusted"
63,795130080,"Subprime","Unadjusted"
64,883183008,"Subprime","Unadjusted"
65,1173842496,"Subprime","Unadjusted"
66,1312010256,"Subprime","Unadjusted"
67,2815320528,"Subprime","Unadjusted"
68,2327665392,"Subprime","Unadjusted"
69,1704709536,"Subprime","Unadjusted"
70,1498710240,"Subprime","Unadjusted"
71,1160293440,"Subprime","Unadjusted"
72,1254263568,"Subprime","Unadjusted"
73,1185982992,"Subprime","Unadjusted"
74,1219980192,"Subprime","Unadjusted"
75,1243574784,"Subprime","Unadjusted"
76,1724568432,"Subprime","Unadjusted"
77,1893258720,"Subprime","Unadjusted"
78,1872571056,"Subprime","Unadjusted"
79,3055504320,"Subprime","Unadjusted"
80,2583994032,"Subprime","Unadjusted"
81,1665399792,"Subprime","Unadjusted"
82,1225677120,"Subprime","Unadjusted"
83,1106894256,"Subprime","Unadjusted"
84,1402242816,"Subprime","Unadjusted"
85,950448000,"Subprime","Unadjusted"
86,893100288,"Subprime","Unadjusted"
87,920723520,"Subprime","Unadjusted"
88,1006490640,"Subprime","Unadjusted"
89,1110775728,"Subprime","Unadjusted"
90,1186949520,"Subprime","Unadjusted"
91,2846589552,"Subprime","Unadjusted"
92,2314035696,"Subprime","Unadjusted"
93,1285772304,"Subprime","Unadjusted"
94,935588496,"Subprime","Unadjusted"
