"month","num","group"
79,32860945282.5115,"Seasonally Adjusted"
80,31835064128.2844,"Seasonally Adjusted"
81,32027873193.8284,"Seasonally Adjusted"
82,31031309107.0952,"Seasonally Adjusted"
83,29225062410.3095,"Seasonally Adjusted"
84,29811355918.8189,"Seasonally Adjusted"
85,29529991052.6714,"Seasonally Adjusted"
86,27940085997.263,"Seasonally Adjusted"
87,28371320407.7948,"Seasonally Adjusted"
88,26819420007.8543,"Seasonally Adjusted"
89,25696025801.7732,"Seasonally Adjusted"
90,26476297219.0878,"Seasonally Adjusted"
91,26232383667.022,"Seasonally Adjusted"
92,24358902332.3158,"Seasonally Adjusted"
93,23295437323.7883,"Seasonally Adjusted"
94,22086549371.7961,"Seasonally Adjusted"
95,19997628650.4901,"Seasonally Adjusted"
96,18838138336.0793,"Seasonally Adjusted"
97,19988541473.0897,"Seasonally Adjusted"
98,18623057531.0034,"Seasonally Adjusted"
99,18406794651.7239,"Seasonally Adjusted"
100,16375593249.8931,"Seasonally Adjusted"
101,14534202582.2416,"Seasonally Adjusted"
102,13293783512.4015,"Seasonally Adjusted"
103,12078800672.2799,"Seasonally Adjusted"
104,11732674622.3016,"Seasonally Adjusted"
105,10255311472.4489,"Seasonally Adjusted"
106,8944289332.63745,"Seasonally Adjusted"
107,8939515722.1793,"Seasonally Adjusted"
108,8474055957.91916,"Seasonally Adjusted"
109,7801457076.45688,"Seasonally Adjusted"
110,7538617943.33089,"Seasonally Adjusted"
111,7012423628.34572,"Seasonally Adjusted"
112,7090071235.5092,"Seasonally Adjusted"
113,6890479689.64183,"Seasonally Adjusted"
114,6544130484.72167,"Seasonally Adjusted"
115,6154389878.76824,"Seasonally Adjusted"
116,5649530080.86808,"Seasonally Adjusted"
117,5327842780.4137,"Seasonally Adjusted"
118,5079185338.46209,"Seasonally Adjusted"
119,5261093536.65309,"Seasonally Adjusted"
120,4911267170.44921,"Seasonally Adjusted"
121,5071348449.16899,"Seasonally Adjusted"
122,5164964662.29527,"Seasonally Adjusted"
123,5177660336.63226,"Seasonally Adjusted"
124,5288852937.97864,"Seasonally Adjusted"
125,5090327100.66746,"Seasonally Adjusted"
126,5441696203.50536,"Seasonally Adjusted"
127,5397873376.32185,"Seasonally Adjusted"
128,5451165762.58016,"Seasonally Adjusted"
129,5728056702.7731,"Seasonally Adjusted"
130,5721680980.46565,"Seasonally Adjusted"
131,5560765743.88651,"Seasonally Adjusted"
132,6074432564.36592,"Seasonally Adjusted"
133,5082036545.92201,"Seasonally Adjusted"
134,5319336404.66762,"Seasonally Adjusted"
135,5250144559.57269,"Seasonally Adjusted"
136,4977983501.70757,"Seasonally Adjusted"
137,5221276865.24052,"Seasonally Adjusted"
138,5049419062.60516,"Seasonally Adjusted"
139,4953948546.50681,"Seasonally Adjusted"
140,5268225008.8037,"Seasonally Adjusted"
141,5364178272.50038,"Seasonally Adjusted"
142,5498659655.5341,"Seasonally Adjusted"
143,5477585776.87014,"Seasonally Adjusted"
144,5726686912.85404,"Seasonally Adjusted"
145,5630896522.79834,"Seasonally Adjusted"
146,5315328451.68346,"Seasonally Adjusted"
147,5503586001.68773,"Seasonally Adjusted"
148,5287870543.96811,"Seasonally Adjusted"
149,6073938883.13088,"Seasonally Adjusted"
150,5518089682.36018,"Seasonally Adjusted"
151,5751921807.4257,"Seasonally Adjusted"
152,5826466194.13397,"Seasonally Adjusted"
153,5653135882.78255,"Seasonally Adjusted"
154,5323079985.47477,"Seasonally Adjusted"
155,6307045264.8509,"Seasonally Adjusted"
156,6223333954.86673,"Seasonally Adjusted"
157,6425528183.93102,"Seasonally Adjusted"
158,6755698668.11812,"Seasonally Adjusted"
159,6861737393.9447,"Seasonally Adjusted"
160,6991850668.02248,"Seasonally Adjusted"
161,7075498399.10868,"Seasonally Adjusted"
162,7218171523.26065,"Seasonally Adjusted"
163,8062988256.27677,"Seasonally Adjusted"
164,7461473815.47651,"Seasonally Adjusted"
165,8098399787.52544,"Seasonally Adjusted"
166,7576634818.22642,"Seasonally Adjusted"
167,7530037079.8153,"Seasonally Adjusted"
168,7471482763.91293,"Seasonally Adjusted"
169,7409168680.63289,"Seasonally Adjusted"
170,7781789718.79208,"Seasonally Adjusted"
171,8375688262.19153,"Seasonally Adjusted"
172,8499314431.26775,"Seasonally Adjusted"
173,8632603518.65191,"Seasonally Adjusted"
174,8846317475.40416,"Seasonally Adjusted"
175,9222080025.07574,"Seasonally Adjusted"
176,9285235438.18107,"Seasonally Adjusted"
177,9386059125.01141,"Seasonally Adjusted"
178,9934559178.14495,"Seasonally Adjusted"
179,9041563102.85173,"Seasonally Adjusted"
180,9447668429.81688,"Seasonally Adjusted"
181,9968125304.8047,"Seasonally Adjusted"
182,10343050913.4199,"Seasonally Adjusted"
183,10187078201.9721,"Seasonally Adjusted"
184,10491885171.4705,"Seasonally Adjusted"
185,10526552706.7012,"Seasonally Adjusted"
186,11082813682.7116,"Seasonally Adjusted"
187,10796107430.1408,"Seasonally Adjusted"
188,10942174775.6761,"Seasonally Adjusted"
189,10534004214.0155,"Seasonally Adjusted"
190,11275319811.5479,"Seasonally Adjusted"
191,11739370056.779,"Seasonally Adjusted"
