"month","yoy","group"
60,NA,"Deep Subprime"
61,NA,"Deep Subprime"
62,NA,"Deep Subprime"
63,NA,"Deep Subprime"
64,NA,"Deep Subprime"
65,NA,"Deep Subprime"
66,NA,"Deep Subprime"
67,NA,"Deep Subprime"
68,NA,"Deep Subprime"
69,NA,"Deep Subprime"
70,NA,"Deep Subprime"
71,NA,"Deep Subprime"
72,0.186825920976267,"Deep Subprime"
73,0.162240286828756,"Deep Subprime"
74,0.233183783297882,"Deep Subprime"
75,0.161737244853007,"Deep Subprime"
76,0.420518823892633,"Deep Subprime"
77,0.386267495041368,"Deep Subprime"
78,0.40541351551613,"Deep Subprime"
79,0.131885595646475,"Deep Subprime"
80,0.00610430630552972,"Deep Subprime"
81,0.0353023949720788,"Deep Subprime"
82,0.0504393525261739,"Deep Subprime"
83,-0.047062481002076,"Deep Subprime"
84,0.149786490721366,"Deep Subprime"
85,0.0101428860114441,"Deep Subprime"
86,0.14984589943752,"Deep Subprime"
87,0.176616628398941,"Deep Subprime"
88,-0.149323237238416,"Deep Subprime"
89,-0.233994251482268,"Deep Subprime"
90,-0.154043755251573,"Deep Subprime"
91,0.10064988562631,"Deep Subprime"
92,0.0741892852144266,"Deep Subprime"
93,-0.026880040661439,"Deep Subprime"
94,-0.0676583519031753,"Deep Subprime"
95,-0.148130262177963,"Deep Subprime"
96,-0.117927050566262,"Deep Subprime"
97,0.0782806009926607,"Deep Subprime"
98,-0.214476608461397,"Deep Subprime"
99,-0.193470537664847,"Deep Subprime"
100,-0.0903513587727222,"Deep Subprime"
101,-0.229054419420954,"Deep Subprime"
102,0.136175526065045,"Deep Subprime"
103,0.021339825928659,"Deep Subprime"
104,0.268761740916163,"Deep Subprime"
105,0.477688388076846,"Deep Subprime"
106,0.302851027240713,"Deep Subprime"
107,0.707998446987202,"Deep Subprime"
108,0.668258348696599,"Deep Subprime"
109,0.480212206723652,"Deep Subprime"
110,0.565399571785251,"Deep Subprime"
111,0.647373496976727,"Deep Subprime"
112,0.53758890397125,"Deep Subprime"
113,0.517825730685984,"Deep Subprime"
114,0.29904041644762,"Deep Subprime"
115,0.204377358248415,"Deep Subprime"
116,0.178330354164685,"Deep Subprime"
117,0.150480271213405,"Deep Subprime"
118,0.279117067891332,"Deep Subprime"
119,0.0960926274389289,"Deep Subprime"
120,0.0503424696507826,"Deep Subprime"
121,0.0659738929584988,"Deep Subprime"
122,0.138498469259428,"Deep Subprime"
123,0.0815203391228618,"Deep Subprime"
124,0.000440192449981724,"Deep Subprime"
125,0.265250351968322,"Deep Subprime"
126,-0.182004164763213,"Deep Subprime"
127,-0.0196179616576361,"Deep Subprime"
128,-0.0698711327276617,"Deep Subprime"
129,-0.24220786506146,"Deep Subprime"
130,-0.271135654795901,"Deep Subprime"
131,-0.299697100430476,"Deep Subprime"
132,-0.280329687658508,"Deep Subprime"
133,-0.228730905372935,"Deep Subprime"
134,-0.224249885056792,"Deep Subprime"
135,0.0213748860322822,"Deep Subprime"
136,0.136067597818144,"Deep Subprime"
137,-0.0760532962480368,"Deep Subprime"
138,0.225584471528611,"Deep Subprime"
139,0.164209162442803,"Deep Subprime"
140,-0.0174986215505771,"Deep Subprime"
141,-0.137324089556966,"Deep Subprime"
142,-0.0426784689842156,"Deep Subprime"
143,0.0220697202253302,"Deep Subprime"
144,0.0381786165446676,"Deep Subprime"
145,0.00122947569129273,"Deep Subprime"
146,-0.0818061320292511,"Deep Subprime"
147,-0.250721343321654,"Deep Subprime"
148,-0.125188496858974,"Deep Subprime"
149,0.0186031957338628,"Deep Subprime"
150,-0.108613024404152,"Deep Subprime"
151,-0.229411057199909,"Deep Subprime"
