"month","num","group"
61,15692220127.5227,"Seasonally Adjusted"
62,16197591165.0469,"Seasonally Adjusted"
63,10266727811.3634,"Seasonally Adjusted"
64,12036163602.9686,"Seasonally Adjusted"
65,9358673105.45751,"Seasonally Adjusted"
66,8569706916.23647,"Seasonally Adjusted"
67,8505789756.07052,"Seasonally Adjusted"
68,8863424145.3379,"Seasonally Adjusted"
69,10532866110.8042,"Seasonally Adjusted"
70,8219051114.58103,"Seasonally Adjusted"
71,10273248710.3941,"Seasonally Adjusted"
72,9757040903.77511,"Seasonally Adjusted"
73,9400114595.11891,"Seasonally Adjusted"
74,9225011179.06627,"Seasonally Adjusted"
75,9636134592.2208,"Seasonally Adjusted"
76,9260840588.03708,"Seasonally Adjusted"
77,9568139164.45077,"Seasonally Adjusted"
78,9160375624.91928,"Seasonally Adjusted"
79,9411473480.42974,"Seasonally Adjusted"
80,10283410186.749,"Seasonally Adjusted"
81,9357391235.40306,"Seasonally Adjusted"
82,9860816227.39765,"Seasonally Adjusted"
83,9734545922.96438,"Seasonally Adjusted"
84,9357887618.31262,"Seasonally Adjusted"
85,9600708196.79729,"Seasonally Adjusted"
86,10791325431.8722,"Seasonally Adjusted"
87,9372639301.02237,"Seasonally Adjusted"
88,9704161012.19518,"Seasonally Adjusted"
89,11948565174.7343,"Seasonally Adjusted"
90,9775697150.29263,"Seasonally Adjusted"
91,9671560228.45826,"Seasonally Adjusted"
92,9088710207.99326,"Seasonally Adjusted"
93,8945250042.20285,"Seasonally Adjusted"
94,8790569090.66755,"Seasonally Adjusted"
95,8471628175.05302,"Seasonally Adjusted"
96,8234862412.88975,"Seasonally Adjusted"
97,8388999117.78228,"Seasonally Adjusted"
98,8121304219.65373,"Seasonally Adjusted"
99,8055998475.67586,"Seasonally Adjusted"
100,8238845576.37246,"Seasonally Adjusted"
101,8067630534.7689,"Seasonally Adjusted"
102,8163236257.77051,"Seasonally Adjusted"
103,8279215350.00083,"Seasonally Adjusted"
104,7574057877.2239,"Seasonally Adjusted"
105,8388045916.11987,"Seasonally Adjusted"
106,7565805613.77444,"Seasonally Adjusted"
107,8079505964.79831,"Seasonally Adjusted"
108,7777720237.20315,"Seasonally Adjusted"
109,7725668384.939,"Seasonally Adjusted"
110,7861335338.59783,"Seasonally Adjusted"
111,7159904127.13218,"Seasonally Adjusted"
112,7377503418.32273,"Seasonally Adjusted"
113,7379300864.0567,"Seasonally Adjusted"
114,7013076004.49156,"Seasonally Adjusted"
115,6719453396.90035,"Seasonally Adjusted"
116,7094193207.91992,"Seasonally Adjusted"
117,6792568994.88764,"Seasonally Adjusted"
118,6766151098.22894,"Seasonally Adjusted"
119,6991262052.6571,"Seasonally Adjusted"
120,5937236184.9747,"Seasonally Adjusted"
121,5626602789.5384,"Seasonally Adjusted"
122,5626923566.17546,"Seasonally Adjusted"
123,5696671966.82041,"Seasonally Adjusted"
124,5672944461.64219,"Seasonally Adjusted"
125,5580841519.73703,"Seasonally Adjusted"
126,5664375110.66161,"Seasonally Adjusted"
127,5683044472.90207,"Seasonally Adjusted"
128,5841554234.53512,"Seasonally Adjusted"
129,5973354042.49724,"Seasonally Adjusted"
130,6070815352.71725,"Seasonally Adjusted"
131,5596157566.74168,"Seasonally Adjusted"
132,5880076495.50021,"Seasonally Adjusted"
133,6217162407.89647,"Seasonally Adjusted"
134,5969343596.45693,"Seasonally Adjusted"
135,6389763437.41035,"Seasonally Adjusted"
136,6376116706.27672,"Seasonally Adjusted"
137,6533869581.0482,"Seasonally Adjusted"
138,6685628151.9703,"Seasonally Adjusted"
139,6755976394.86048,"Seasonally Adjusted"
140,7005811301.47344,"Seasonally Adjusted"
141,6723334296.17228,"Seasonally Adjusted"
142,6923552124.52076,"Seasonally Adjusted"
143,6700590587.28448,"Seasonally Adjusted"
144,6952225918.69036,"Seasonally Adjusted"
145,7347598097.4145,"Seasonally Adjusted"
146,7216439992.3817,"Seasonally Adjusted"
147,8506568241.71116,"Seasonally Adjusted"
148,7082932089.74034,"Seasonally Adjusted"
149,6886486938.91139,"Seasonally Adjusted"
150,12802752337.9203,"Seasonally Adjusted"
151,7360366837.52417,"Seasonally Adjusted"
152,7305524801.62403,"Seasonally Adjusted"
153,7650936501.11939,"Seasonally Adjusted"
154,7970846524.21313,"Seasonally Adjusted"
155,8280365287.20304,"Seasonally Adjusted"
156,8723087567.1905,"Seasonally Adjusted"
157,13211796935.7603,"Seasonally Adjusted"
158,8720040105.15789,"Seasonally Adjusted"
159,8588369613.69423,"Seasonally Adjusted"
160,8465603892.28589,"Seasonally Adjusted"
161,8140071352.00034,"Seasonally Adjusted"
162,8560992227.58524,"Seasonally Adjusted"
163,8474458068.95772,"Seasonally Adjusted"
164,8204811153.21372,"Seasonally Adjusted"
165,8285831849.81114,"Seasonally Adjusted"
166,8274161191.98631,"Seasonally Adjusted"
167,8534586876.43467,"Seasonally Adjusted"
168,8148910736.87944,"Seasonally Adjusted"
169,8189452861.01147,"Seasonally Adjusted"
170,8375064929.98143,"Seasonally Adjusted"
171,8448279217.55018,"Seasonally Adjusted"
172,8255520619.60478,"Seasonally Adjusted"
173,9473249765.82087,"Seasonally Adjusted"
174,9588894437.89401,"Seasonally Adjusted"
175,9608242255.17788,"Seasonally Adjusted"
176,9356297800.03161,"Seasonally Adjusted"
177,9578245830.09075,"Seasonally Adjusted"
178,9325773128.13781,"Seasonally Adjusted"
179,9215177084.67153,"Seasonally Adjusted"
180,9389076847.82468,"Seasonally Adjusted"
181,8845323990.62121,"Seasonally Adjusted"
182,9415089070.39473,"Seasonally Adjusted"
183,9605725593.68541,"Seasonally Adjusted"
184,9655341281.57811,"Seasonally Adjusted"
185,9686028471.4568,"Seasonally Adjusted"
186,9430862375.06326,"Seasonally Adjusted"
187,9098355264.71326,"Seasonally Adjusted"
188,9981171235.04705,"Seasonally Adjusted"
189,9497540584.1949,"Seasonally Adjusted"
190,9835421400.69021,"Seasonally Adjusted"
191,9595529723.20907,"Seasonally Adjusted"
192,10085222857.2134,"Seasonally Adjusted"
193,10410980319.3542,"Seasonally Adjusted"
194,10342846440.262,"Seasonally Adjusted"
195,10484945837.361,"Seasonally Adjusted"
196,10470902973.3014,"Seasonally Adjusted"
197,10283720262.8124,"Seasonally Adjusted"
198,10138912657.7673,"Seasonally Adjusted"
199,10303978403.3108,"Seasonally Adjusted"
200,10727775820.5321,"Seasonally Adjusted"
201,10681444507.9117,"Seasonally Adjusted"
